fecha;año;mes;commodity;fuente;mercado;tipo_precio;precio_tipo_original;precio_unidad;precio_total;campo_precio_original;valor_precio_original;precio_original_texto;moneda;moneda_explicitamente_informada;moneda_inferida;campo_moneda_original;valor_moneda_original;unidad;precio;volumen;volumen_unidad;campo_volumen_original;procedencia;provincia;localidad;zona;lugar_entrega;precio_puesto_en;operacion;condicion_pago;condicion_comercial;frecuencia;archivo_origen;fecha_integracion;observaciones;apto_piloto;apto_dashboard;pagina_origen;id_operacion_sio;muestra_tipo;muestra_paginas;estado_paginacion;precio_cero_flag;precio_cero_tipo;precio_valido_para_serie
2026-09-04;2026;9;Maíz;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;283960;;PRECIO/TN MONTO;283960,00;283960,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;283960;34,34;TN;CANT. (TN);CÓRDOBA;CÓRDOBA;;Zona 10/En destino;Zona 10/En destino;;Contrato;A plazo;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Maíz;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;283960;;PRECIO/TN MONTO;283960,00;283960,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;283960;35,80;TN;CANT. (TN);BUENOS AIRES;BUENOS AIRES;;Zona 10/En destino;Zona 10/En destino;;Contrato;A plazo;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Soja;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;558150;;PRECIO/TN MONTO;558150,00;558150,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;558150;200,00;TN;CANT. (TN);CHACO;CHACO;;Zona 15/En destino;Zona 15/En destino;;Contrato;A plazo;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Soja;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;558150;;PRECIO/TN MONTO;558150,00;558150,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;558150;35,06;TN;CANT. (TN);CHACO;CHACO;;Zona 15/En destino;Zona 15/En destino;;Contrato;A plazo;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Soja;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;558150;;PRECIO/TN MONTO;558150,00;558150,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;558150;32,68;TN;CANT. (TN);CHACO;CHACO;;Zona 15/En destino;Zona 15/En destino;;Contrato;A plazo;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Maíz;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;283710;;PRECIO/TN MONTO;283710,00;283710,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;283710;10,50;TN;CANT. (TN);CHACO;CHACO;;Zona 15/En destino;Zona 15/En destino;;Contrato;A plazo;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Maíz;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;283710;;PRECIO/TN MONTO;283710,00;283710,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;283710;0,02;TN;CANT. (TN);CHACO;CHACO;;Zona 15/En destino;Zona 15/En destino;;Contrato;A plazo;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Soja;SIO Granos / Secretaría de Agricultura;;Canje;Precio Hecho;558250;;PRECIO/TN MONTO;558250,00;558250,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;558250;22,52;TN;CANT. (TN);CHACO;CHACO;;Zona 15/En destino;Zona 15/En destino;;Contrato;Contra entrega;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Girasol;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;449.7;;PRECIO/TN MONTO;449,70;449,70;USD;sí;no;PRECIO/TN MONEDA;U$S;TN;449.7;350,00;TN;CANT. (TN);CHACO;CHACO;;Zona 25/En destino;Zona 25/En destino;;Contrato;Contra entrega;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: USD;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Soja;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;558150;;PRECIO/TN MONTO;558150,00;558150,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;558150;98,64;TN;CANT. (TN);FORMOSA;FORMOSA;;Zona 15/En destino;Zona 15/En destino;;Contrato;A plazo;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Girasol;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;449.7;;PRECIO/TN MONTO;449,70;449,70;USD;sí;no;PRECIO/TN MONEDA;U$S;TN;449.7;1000,00;TN;CANT. (TN);CHACO;CHACO;;Zona 25/En destino;Zona 25/En destino;;Contrato;Contra entrega;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: USD;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Soja;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;558250;;PRECIO/TN MONTO;558250,00;558250,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;558250;1,00;TN;CANT. (TN);SANTIAGO DEL ESTERO;SANTIAGO DEL ESTERO;;Zona 15/En destino;Zona 15/En destino;;Contrato;A plazo;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Girasol;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;756620;;PRECIO/TN MONTO;756620,00;756620,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;756620;4,12;TN;CANT. (TN);CHACO;CHACO;;Zona 25/En destino;Zona 25/En destino;;Contrato;A plazo;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Maíz;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;283810;;PRECIO/TN MONTO;283810,00;283810,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;283810;202,50;TN;CANT. (TN);CHACO;CHACO;;Zona 15/En destino;Zona 15/En destino;;Contrato;A plazo;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Maíz;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;284360;;PRECIO/TN MONTO;284360,00;284360,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;284360;14,60;TN;CANT. (TN);SANTIAGO DEL ESTERO;SANTIAGO DEL ESTERO;;Zona 14/En destino;Zona 14/En destino;;Contrato;A plazo;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Maíz;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;284360;;PRECIO/TN MONTO;284360,00;284360,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;284360;108,44;TN;CANT. (TN);SANTIAGO DEL ESTERO;SANTIAGO DEL ESTERO;;Zona 14/En destino;Zona 14/En destino;;Contrato;A plazo;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Maíz;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;284360;;PRECIO/TN MONTO;284360,00;284360,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;284360;35,00;TN;CANT. (TN);SANTIAGO DEL ESTERO;SANTIAGO DEL ESTERO;;Zona 14/En destino;Zona 14/En destino;;Contrato;A plazo;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Soja;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;558400;;PRECIO/TN MONTO;558400,00;558400,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;558400;100,00;TN;CANT. (TN);CÓRDOBA;CÓRDOBA;;Zona 9/En destino;Zona 9/En destino;;Contrato;A plazo;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Soja;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;558400;;PRECIO/TN MONTO;558400,00;558400,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;558400;20,00;TN;CANT. (TN);CÓRDOBA;CÓRDOBA;;Zona 9/En destino;Zona 9/En destino;;Contrato;A plazo;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Maíz;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;206;;PRECIO/TN MONTO;206,00;206,00;USD;sí;no;PRECIO/TN MONEDA;U$S;TN;206;300,00;TN;CANT. (TN);CÓRDOBA;CÓRDOBA;;Rosario S/En destino;Rosario S/En destino;;Contrato;Contra entrega;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: USD;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Maíz;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;285560;;PRECIO/TN MONTO;285560,00;285560,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;285560;30,00;TN;CANT. (TN);CÓRDOBA;CÓRDOBA;;Rosario S/En destino;Rosario S/En destino;;Contrato;A plazo;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Soja;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;355;;PRECIO/TN MONTO;355,00;355,00;USD;sí;no;PRECIO/TN MONEDA;U$S;TN;355;60,00;TN;CANT. (TN);CÓRDOBA;CÓRDOBA;;Rosario S/En destino;Rosario S/En destino;;Contrato;Contra entrega;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: USD;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Soja;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;558400;;PRECIO/TN MONTO;558400,00;558400,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;558400;12,97;TN;CANT. (TN);CÓRDOBA;CÓRDOBA;;Zona 9/En destino;Zona 9/En destino;;Contrato;A plazo;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Soja;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;558400;;PRECIO/TN MONTO;558400,00;558400,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;558400;4,68;TN;CANT. (TN);CÓRDOBA;CÓRDOBA;;Zona 9/En destino;Zona 9/En destino;;Contrato;A plazo;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Maíz;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;283960;;PRECIO/TN MONTO;283960,00;283960,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;283960;29,35;TN;CANT. (TN);CÓRDOBA;CÓRDOBA;;Zona 9/En destino;Zona 9/En destino;;Contrato;A plazo;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Maíz;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;283960;;PRECIO/TN MONTO;283960,00;283960,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;283960;16,98;TN;CANT. (TN);CÓRDOBA;CÓRDOBA;;Zona 9/En destino;Zona 9/En destino;;Contrato;A plazo;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Maíz;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;285560;;PRECIO/TN MONTO;285560,00;285560,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;285560;1,00;TN;CANT. (TN);CÓRDOBA;CÓRDOBA;;Rosario N/En destino;Rosario N/En destino;;Contrato;A plazo;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Maíz;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;285560;;PRECIO/TN MONTO;285560,00;285560,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;285560;0,30;TN;CANT. (TN);CÓRDOBA;CÓRDOBA;;Rosario N/En destino;Rosario N/En destino;;Contrato;A plazo;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Maíz;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;283960;;PRECIO/TN MONTO;283960,00;283960,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;283960;21,51;TN;CANT. (TN);CÓRDOBA;CÓRDOBA;;Zona 9/En destino;Zona 9/En destino;;Contrato;A plazo;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Maíz;SIO Granos / Secretaría de Agricultura;;Canje;Precio Hecho;283960;;PRECIO/TN MONTO;283960,00;283960,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;283960;32,23;TN;CANT. (TN);CÓRDOBA;CÓRDOBA;;Zona 9/En destino;Zona 9/En destino;;Contrato;Contra entrega;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Soja;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;558000;;PRECIO/TN MONTO;558000,00;558000,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;558000;100,00;TN;CANT. (TN);SALTA;SALTA;;Zona 16/En destino;Zona 16/En destino;;Contrato;A plazo;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Soja;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;353.5;;PRECIO/TN MONTO;353,50;353,50;USD;sí;no;PRECIO/TN MONEDA;U$S;TN;353.5;100,00;TN;CANT. (TN);SALTA;SALTA;;Zona 17/En destino;Zona 17/En destino;;Contrato;Contra entrega;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: USD;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Maíz;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;283560;;PRECIO/TN MONTO;283560,00;283560,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;283560;161,66;TN;CANT. (TN);SALTA;SALTA;;Zona 16/En destino;Zona 16/En destino;;Contrato;A plazo;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Maíz;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;283910;;PRECIO/TN MONTO;283910,00;283910,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;283910;63,00;TN;CANT. (TN);SANTIAGO DEL ESTERO;SANTIAGO DEL ESTERO;;Zona 11/En destino;Zona 11/En destino;;Contrato;A plazo;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Soja;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;559620;;PRECIO/TN MONTO;559620,00;559620,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;559620;40,00;TN;CANT. (TN);CÓRDOBA;CÓRDOBA;;Zona 8/En destino;Zona 8/En destino;;Contrato;A plazo;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Soja;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;558400;;PRECIO/TN MONTO;558400,00;558400,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;558400;22,00;TN;CANT. (TN);CÓRDOBA;CÓRDOBA;;Zona 9/En destino;Zona 9/En destino;;Contrato;A plazo;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Soja;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;558400;;PRECIO/TN MONTO;558400,00;558400,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;558400;0,24;TN;CANT. (TN);CÓRDOBA;CÓRDOBA;;Zona 9/En destino;Zona 9/En destino;;Contrato;A plazo;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Soja;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;558400;;PRECIO/TN MONTO;558400,00;558400,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;558400;30,33;TN;CANT. (TN);CÓRDOBA;CÓRDOBA;;Zona 9/En destino;Zona 9/En destino;;Contrato;A plazo;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Soja;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;558400;;PRECIO/TN MONTO;558400,00;558400,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;558400;66,00;TN;CANT. (TN);CÓRDOBA;CÓRDOBA;;Zona 9/En destino;Zona 9/En destino;;Contrato;A plazo;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Soja;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;563400;;PRECIO/TN MONTO;563400,00;563400,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;563400;60,00;TN;CANT. (TN);CÓRDOBA;CÓRDOBA;;Zona 9/En destino;Zona 9/En destino;;Contrato;A plazo;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Maíz;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;204;;PRECIO/TN MONTO;204,00;204,00;USD;sí;no;PRECIO/TN MONEDA;U$S;TN;204;2000,00;TN;CANT. (TN);CÓRDOBA;CÓRDOBA;;Zona 9/En destino;Zona 9/En destino;;Contrato;Contra entrega;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: USD;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Maíz;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;284090;;PRECIO/TN MONTO;284090,00;284090,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;284090;10,00;TN;CANT. (TN);CÓRDOBA;CÓRDOBA;;Zona 9/En destino;Zona 9/En destino;;Contrato;A plazo;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-04;2026;9;Maíz;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;284090;;PRECIO/TN MONTO;284090,00;284090,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;284090;100,00;TN;CANT. (TN);CÓRDOBA;CÓRDOBA;;Zona 9/En destino;Zona 9/En destino;;Contrato;A plazo;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
