FECHA;MERCADO;SERIE;ESPECIE;VARIEDAD;PROCEDENCIA;MUNICIPIO;PESO;UNIDAD
01/09/2024;R. NEGRO;FRUTAS;MANZANA;CRIPPS PIN;R. NEGRO;;274,100;TN
01/10/2024;R. NEGRO;FRUTAS;MANZANA;CRIPPS PIN;R. NEGRO;;108,800;TN
01/11/2024;R. NEGRO;FRUTAS;MANZANA;CRIPPS PIN;R. NEGRO;;76,800;TN
01/12/2024;R. NEGRO;FRUTAS;MANZANA;CRIPPS PIN;R. NEGRO;;46,700;TN
01/01/2024;MENDOZA;FRUTAS;MANZANA;DELICIOUS;MENDOZA;;1,600;TN
01/01/2024;NEUQUEN;FRUTAS;MANZANA;DELICIOUS;NEUQUEN;;21,500;TN
01/02/2024;NEUQUEN;FRUTAS;MANZANA;DELICIOUS;NEUQUEN;;16,400;TN
01/01/2024;R. NEGRO;FRUTAS;MANZANA;DELICIOUS;R. NEGRO;;381,200;TN
01/02/2024;R. NEGRO;FRUTAS;MANZANA;DELICIOUS;R. NEGRO;;192,100;TN
01/03/2024;R. NEGRO;FRUTAS;MANZANA;DELICIOUS;R. NEGRO;;9,000;TN
01/04/2024;R. NEGRO;FRUTAS;MANZANA;DELICIOUS;R. NEGRO;;13,400;TN
01/05/2024;R. NEGRO;FRUTAS;MANZANA;DELICIOUS;R. NEGRO;;7,900;TN
01/05/2024;NEUQUEN;FRUTAS;MANZANA;FUJI;NEUQUEN;;0,800;TN
01/02/2024;R. NEGRO;FRUTAS;MANZANA;FUJI;R. NEGRO;;1,100;TN
01/05/2024;R. NEGRO;FRUTAS;MANZANA;FUJI;R. NEGRO;;20,500;TN
01/06/2024;R. NEGRO;FRUTAS;MANZANA;FUJI;R. NEGRO;;13,500;TN
01/07/2024;R. NEGRO;FRUTAS;MANZANA;FUJI;R. NEGRO;;40,400;TN
01/08/2024;R. NEGRO;FRUTAS;MANZANA;FUJI;R. NEGRO;;26,800;TN
01/09/2024;R. NEGRO;FRUTAS;MANZANA;FUJI;R. NEGRO;;6,600;TN
01/10/2024;R. NEGRO;FRUTAS;MANZANA;FUJI;R. NEGRO;;16,900;TN
01/11/2024;R. NEGRO;FRUTAS;MANZANA;FUJI;R. NEGRO;;1,700;TN
01/12/2024;R. NEGRO;FRUTAS;MANZANA;FUJI;R. NEGRO;;5,000;TN
01/03/2024;BSAS;FRUTAS;MANZANA;GALA;BUENOS AIRES;;1,900;TN
01/04/2024;BSAS;FRUTAS;MANZANA;GALA;BUENOS AIRES;;0,800;TN
01/02/2024;MENDOZA;FRUTAS;MANZANA;GALA;MENDOZA;;1,800;TN
01/03/2024;MENDOZA;FRUTAS;MANZANA;GALA;MENDOZA;;1,800;TN
01/02/2024;NEUQUEN;FRUTAS;MANZANA;GALA;NEUQUEN;;25,300;TN
01/03/2024;NEUQUEN;FRUTAS;MANZANA;GALA;NEUQUEN;;23,900;TN
01/04/2024;NEUQUEN;FRUTAS;MANZANA;GALA;NEUQUEN;;87,500;TN
01/05/2024;NEUQUEN;FRUTAS;MANZANA;GALA;NEUQUEN;;2,100;TN
01/01/2024;R. NEGRO;FRUTAS;MANZANA;GALA;R. NEGRO;;3,700;TN
01/02/2024;R. NEGRO;FRUTAS;MANZANA;GALA;R. NEGRO;;1416,200;TN
01/03/2024;R. NEGRO;FRUTAS;MANZANA;GALA;R. NEGRO;;2031,200;TN
01/04/2024;R. NEGRO;FRUTAS;MANZANA;GALA;R. NEGRO;;644,900;TN
01/05/2024;R. NEGRO;FRUTAS;MANZANA;GALA;R. NEGRO;;190,000;TN
01/06/2024;R. NEGRO;FRUTAS;MANZANA;GALA;R. NEGRO;;37,000;TN
01/07/2024;R. NEGRO;FRUTAS;MANZANA;GALA;R. NEGRO;;21,900;TN
01/08/2024;R. NEGRO;FRUTAS;MANZANA;GALA;R. NEGRO;;7,100;TN
01/02/2024;R. NEGRO;FRUTAS;MANZANA;GALAXY;R. NEGRO;;92,600;TN
01/03/2024;R. NEGRO;FRUTAS;MANZANA;GALAXY;R. NEGRO;;48,200;TN
01/04/2024;R. NEGRO;FRUTAS;MANZANA;GALAXY;R. NEGRO;;98,700;TN
01/05/2024;R. NEGRO;FRUTAS;MANZANA;GALAXY;R. NEGRO;;7,700;TN
01/11/2024;NEUQUEN;FRUTAS;MANZANA;GOLDEN DEL;NEUQUEN;;0,800;TN
01/12/2024;NEUQUEN;FRUTAS;MANZANA;GOLDEN DEL;NEUQUEN;;0,900;TN
01/02/2024;R. NEGRO;FRUTAS;MANZANA;GOLDEN DEL;R. NEGRO;;50,600;TN
01/03/2024;R. NEGRO;FRUTAS;MANZANA;GOLDEN DEL;R. NEGRO;;70,400;TN
01/04/2024;R. NEGRO;FRUTAS;MANZANA;GOLDEN DEL;R. NEGRO;;21,300;TN
01/05/2024;R. NEGRO;FRUTAS;MANZANA;GOLDEN DEL;R. NEGRO;;14,100;TN
01/06/2024;R. NEGRO;FRUTAS;MANZANA;GOLDEN DEL;R. NEGRO;;7,500;TN
01/07/2024;R. NEGRO;FRUTAS;MANZANA;GOLDEN DEL;R. NEGRO;;5,400;TN
01/08/2024;R. NEGRO;FRUTAS;MANZANA;GOLDEN DEL;R. NEGRO;;5,300;TN
01/09/2024;R. NEGRO;FRUTAS;MANZANA;GOLDEN DEL;R. NEGRO;;10,100;TN
01/10/2024;R. NEGRO;FRUTAS;MANZANA;GOLDEN DEL;R. NEGRO;;6,300;TN
01/11/2024;R. NEGRO;FRUTAS;MANZANA;GOLDEN DEL;R. NEGRO;;0,900;TN
01/12/2024;R. NEGRO;FRUTAS;MANZANA;GOLDEN DEL;R. NEGRO;;2,800;TN
01/10/2024;BRASIL;FRUTAS;MANZANA;GRANNY SMI;BRASIL;;0,900;TN
01/11/2024;BRASIL;FRUTAS;MANZANA;GRANNY SMI;BRASIL;;0,900;TN
01/03/2024;BSAS;FRUTAS;MANZANA;GRANNY SMI;BUENOS AIRES;;1,700;TN
01/04/2024;BSAS;FRUTAS;MANZANA;GRANNY SMI;BUENOS AIRES;;0,800;TN
01/12/2024;BSAS;FRUTAS;MANZANA;GRANNY SMI;BUENOS AIRES;;1,100;TN
01/04/2024;CHILE;FRUTAS;MANZANA;GRANNY SMI;CHILE;;0,800;TN
01/05/2024;CHILE;FRUTAS;MANZANA;GRANNY SMI;CHILE;;0,800;TN
01/06/2024;CHILE;FRUTAS;MANZANA;GRANNY SMI;CHILE;;3,000;TN
01/07/2024;CHILE;FRUTAS;MANZANA;GRANNY SMI;CHILE;;4,900;TN
01/08/2024;CHILE;FRUTAS;MANZANA;GRANNY SMI;CHILE;;57,300;TN
01/09/2024;CHILE;FRUTAS;MANZANA;GRANNY SMI;CHILE;;6,600;TN
01/10/2024;CHILE;FRUTAS;MANZANA;GRANNY SMI;CHILE;;22,100;TN
01/11/2024;CHILE;FRUTAS;MANZANA;GRANNY SMI;CHILE;;1,900;TN
01/12/2024;CHILE;FRUTAS;MANZANA;GRANNY SMI;CHILE;;0,900;TN
01/10/2024;CORDOBA;FRUTAS;MANZANA;GRANNY SMI;CORDOBA;;0,900;TN
01/09/2024;M.D.PLAT;FRUTAS;MANZANA;GRANNY SMI;M.D.PLAT;;0,500;TN
01/12/2024;M.D.PLAT;FRUTAS;MANZANA;GRANNY SMI;M.D.PLAT;;0,800;TN
01/01/2024;MENDOZA;FRUTAS;MANZANA;GRANNY SMI;MENDOZA;;3,600;TN
01/02/2024;MENDOZA;FRUTAS;MANZANA;GRANNY SMI;MENDOZA;;0,500;TN
01/03/2024;MENDOZA;FRUTAS;MANZANA;GRANNY SMI;MENDOZA;;0,800;TN
01/04/2024;MENDOZA;FRUTAS;MANZANA;GRANNY SMI;MENDOZA;;14,100;TN
01/05/2024;MENDOZA;FRUTAS;MANZANA;GRANNY SMI;MENDOZA;;32,800;TN
01/07/2024;MENDOZA;FRUTAS;MANZANA;GRANNY SMI;MENDOZA;;0,100;TN
01/12/2024;MENDOZA;FRUTAS;MANZANA;GRANNY SMI;MENDOZA;;0,300;TN
01/01/2024;NEUQUEN;FRUTAS;MANZANA;GRANNY SMI;NEUQUEN;;41,300;TN
01/02/2024;NEUQUEN;FRUTAS;MANZANA;GRANNY SMI;NEUQUEN;;13,800;TN
01/03/2024;NEUQUEN;FRUTAS;MANZANA;GRANNY SMI;NEUQUEN;;7,300;TN
01/04/2024;NEUQUEN;FRUTAS;MANZANA;GRANNY SMI;NEUQUEN;;22,700;TN
01/05/2024;NEUQUEN;FRUTAS;MANZANA;GRANNY SMI;NEUQUEN;;12,900;TN
01/06/2024;NEUQUEN;FRUTAS;MANZANA;GRANNY SMI;NEUQUEN;;12,400;TN
01/07/2024;NEUQUEN;FRUTAS;MANZANA;GRANNY SMI;NEUQUEN;;16,000;TN
01/08/2024;NEUQUEN;FRUTAS;MANZANA;GRANNY SMI;NEUQUEN;;28,600;TN
01/09/2024;NEUQUEN;FRUTAS;MANZANA;GRANNY SMI;NEUQUEN;;65,900;TN
01/10/2024;NEUQUEN;FRUTAS;MANZANA;GRANNY SMI;NEUQUEN;;79,200;TN
01/11/2024;NEUQUEN;FRUTAS;MANZANA;GRANNY SMI;NEUQUEN;;67,000;TN
01/12/2024;NEUQUEN;FRUTAS;MANZANA;GRANNY SMI;NEUQUEN;;24,700;TN
01/01/2024;R. NEGRO;FRUTAS;MANZANA;GRANNY SMI;R. NEGRO;;595,800;TN
01/02/2024;R. NEGRO;FRUTAS;MANZANA;GRANNY SMI;R. NEGRO;;412,100;TN
01/03/2024;R. NEGRO;FRUTAS;MANZANA;GRANNY SMI;R. NEGRO;;627,000;TN
01/04/2024;R. NEGRO;FRUTAS;MANZANA;GRANNY SMI;R. NEGRO;;762,800;TN
01/05/2024;R. NEGRO;FRUTAS;MANZANA;GRANNY SMI;R. NEGRO;;622,500;TN
01/06/2024;R. NEGRO;FRUTAS;MANZANA;GRANNY SMI;R. NEGRO;;570,500;TN
01/07/2024;R. NEGRO;FRUTAS;MANZANA;GRANNY SMI;R. NEGRO;;769,100;TN
01/08/2024;R. NEGRO;FRUTAS;MANZANA;GRANNY SMI;R. NEGRO;;783,300;TN
01/09/2024;R. NEGRO;FRUTAS;MANZANA;GRANNY SMI;R. NEGRO;;839,000;TN
01/10/2024;R. NEGRO;FRUTAS;MANZANA;GRANNY SMI;R. NEGRO;;777,200;TN
01/11/2024;R. NEGRO;FRUTAS;MANZANA;GRANNY SMI;R. NEGRO;;747,300;TN
01/12/2024;R. NEGRO;FRUTAS;MANZANA;GRANNY SMI;R. NEGRO;;787,000;TN
01/05/2024;R. NEGRO;FRUTAS;MANZANA;KING DAVID;R. NEGRO;;4,400;TN
01/12/2024;R. NEGRO;FRUTAS;MANZANA;KING DAVID;R. NEGRO;;0,200;TN
01/01/2024;R. NEGRO;FRUTAS;MANZANA;PK.LAD/CRI;R. NEGRO;;14,000;TN
01/04/2024;R. NEGRO;FRUTAS;MANZANA;PK.LAD/CRI;R. NEGRO;;2,200;TN
01/05/2024;R. NEGRO;FRUTAS;MANZANA;PK.LAD/CRI;R. NEGRO;;46,300;TN
01/06/2024;R. NEGRO;FRUTAS;MANZANA;PK.LAD/CRI;R. NEGRO;;55,200;TN
01/07/2024;R. NEGRO;FRUTAS;MANZANA;PK.LAD/CRI;R. NEGRO;;48,100;TN
01/08/2024;R. NEGRO;FRUTAS;MANZANA;PK.LAD/CRI;R. NEGRO;;92,500;TN
01/09/2024;R. NEGRO;FRUTAS;MANZANA;PK.LAD/CRI;R. NEGRO;;51,000;TN
01/10/2024;R. NEGRO;FRUTAS;MANZANA;PK.LAD/CRI;R. NEGRO;;17,200;TN
01/11/2024;R. NEGRO;FRUTAS;MANZANA;PK.LAD/CRI;R. NEGRO;;4,400;TN
01/12/2024;R. NEGRO;FRUTAS;MANZANA;PK.LAD/CRI;R. NEGRO;;0,900;TN
01/02/2024;R. NEGRO;FRUTAS;MANZANA;RED ATWOOD;R. NEGRO;;1,000;TN
01/05/2024;R. NEGRO;FRUTAS;MANZANA;RED CANADI;R. NEGRO;;1,900;TN
01/06/2024;R. NEGRO;FRUTAS;MANZANA;RED CANADI;R. NEGRO;;0,800;TN
01/10/2024;BSAS;FRUTAS;MANZANA;RED CHA±AR;BUENOS AIRES;;20,200;TN
01/04/2024;CHILE;FRUTAS;MANZANA;RED CHA±AR;CHILE;;0,800;TN
01/03/2024;MENDOZA;FRUTAS;MANZANA;RED CHA±AR;MENDOZA;;13,000;TN
01/04/2024;MENDOZA;FRUTAS;MANZANA;RED CHA±AR;MENDOZA;;7,400;TN
01/01/2024;R. NEGRO;FRUTAS;MANZANA;RED CHA±AR;R. NEGRO;;313,200;TN
01/02/2024;R. NEGRO;FRUTAS;MANZANA;RED CHA±AR;R. NEGRO;;72,500;TN
01/03/2024;R. NEGRO;FRUTAS;MANZANA;RED CHA±AR;R. NEGRO;;336,500;TN
01/04/2024;R. NEGRO;FRUTAS;MANZANA;RED CHA±AR;R. NEGRO;;516,300;TN
01/05/2024;R. NEGRO;FRUTAS;MANZANA;RED CHA±AR;R. NEGRO;;532,600;TN
01/06/2024;R. NEGRO;FRUTAS;MANZANA;RED CHA±AR;R. NEGRO;;333,000;TN
01/07/2024;R. NEGRO;FRUTAS;MANZANA;RED CHA±AR;R. NEGRO;;453,000;TN
01/08/2024;R. NEGRO;FRUTAS;MANZANA;RED CHA±AR;R. NEGRO;;454,300;TN
01/09/2024;R. NEGRO;FRUTAS;MANZANA;RED CHA±AR;R. NEGRO;;540,100;TN
01/10/2024;R. NEGRO;FRUTAS;MANZANA;RED CHA±AR;R. NEGRO;;482,000;TN
01/11/2024;R. NEGRO;FRUTAS;MANZANA;RED CHA±AR;R. NEGRO;;488,100;TN
01/12/2024;R. NEGRO;FRUTAS;MANZANA;RED CHA±AR;R. NEGRO;;562,300;TN
01/03/2024;BSAS;FRUTAS;MANZANA;RED CHIEFF;BUENOS AIRES;;0,100;TN
01/08/2024;CHILE;FRUTAS;MANZANA;RED CHIEFF;CHILE;;1,900;TN
01/01/2024;MENDOZA;FRUTAS;MANZANA;RED CHIEFF;MENDOZA;;1,100;TN
01/02/2024;MENDOZA;FRUTAS;MANZANA;RED CHIEFF;MENDOZA;;0,800;TN
01/03/2024;MENDOZA;FRUTAS;MANZANA;RED CHIEFF;MENDOZA;;15,600;TN
01/04/2024;MENDOZA;FRUTAS;MANZANA;RED CHIEFF;MENDOZA;;8,000;TN
01/05/2024;MENDOZA;FRUTAS;MANZANA;RED CHIEFF;MENDOZA;;5,000;TN
01/06/2024;MENDOZA;FRUTAS;MANZANA;RED CHIEFF;MENDOZA;;10,800;TN
01/01/2024;NEUQUEN;FRUTAS;MANZANA;RED CHIEFF;NEUQUEN;;0,800;TN
01/04/2024;NEUQUEN;FRUTAS;MANZANA;RED CHIEFF;NEUQUEN;;0,800;TN
01/05/2024;NEUQUEN;FRUTAS;MANZANA;RED CHIEFF;NEUQUEN;;5,300;TN
01/08/2024;NEUQUEN;FRUTAS;MANZANA;RED CHIEFF;NEUQUEN;;1,800;TN
01/09/2024;NEUQUEN;FRUTAS;MANZANA;RED CHIEFF;NEUQUEN;;1,000;TN
01/11/2024;NEUQUEN;FRUTAS;MANZANA;RED CHIEFF;NEUQUEN;;1,000;TN
01/01/2024;R. NEGRO;FRUTAS;MANZANA;RED CHIEFF;R. NEGRO;;46,700;TN
01/02/2024;R. NEGRO;FRUTAS;MANZANA;RED CHIEFF;R. NEGRO;;7,500;TN
01/03/2024;R. NEGRO;FRUTAS;MANZANA;RED CHIEFF;R. NEGRO;;125,000;TN
01/04/2024;R. NEGRO;FRUTAS;MANZANA;RED CHIEFF;R. NEGRO;;136,200;TN
01/05/2024;R. NEGRO;FRUTAS;MANZANA;RED CHIEFF;R. NEGRO;;129,900;TN
01/06/2024;R. NEGRO;FRUTAS;MANZANA;RED CHIEFF;R. NEGRO;;105,300;TN
01/07/2024;R. NEGRO;FRUTAS;MANZANA;RED CHIEFF;R. NEGRO;;109,300;TN
01/08/2024;R. NEGRO;FRUTAS;MANZANA;RED CHIEFF;R. NEGRO;;137,600;TN
01/09/2024;R. NEGRO;FRUTAS;MANZANA;RED CHIEFF;R. NEGRO;;143,900;TN
01/10/2024;R. NEGRO;FRUTAS;MANZANA;RED CHIEFF;R. NEGRO;;81,100;TN
01/11/2024;R. NEGRO;FRUTAS;MANZANA;RED CHIEFF;R. NEGRO;;113,400;TN
01/12/2024;R. NEGRO;FRUTAS;MANZANA;RED CHIEFF;R. NEGRO;;159,600;TN
01/03/2024;BSAS;FRUTAS;MANZANA;RED DELICI;BUENOS AIRES;;9,600;TN
01/04/2024;BSAS;FRUTAS;MANZANA;RED DELICI;BUENOS AIRES;;4,700;TN
01/05/2024;BSAS;FRUTAS;MANZANA;RED DELICI;BUENOS AIRES;;11,400;TN
01/07/2024;BSAS;FRUTAS;MANZANA;RED DELICI;BUENOS AIRES;;1,900;TN
01/12/2024;BSAS;FRUTAS;MANZANA;RED DELICI;BUENOS AIRES;;9,200;TN
01/04/2024;CHILE;FRUTAS;MANZANA;RED DELICI;CHILE;;33,700;TN
01/05/2024;CHILE;FRUTAS;MANZANA;RED DELICI;CHILE;;37,000;TN
01/06/2024;CHILE;FRUTAS;MANZANA;RED DELICI;CHILE;;19,000;TN
01/07/2024;CHILE;FRUTAS;MANZANA;RED DELICI;CHILE;;35,100;TN
01/08/2024;CHILE;FRUTAS;MANZANA;RED DELICI;CHILE;;42,200;TN
01/09/2024;CHILE;FRUTAS;MANZANA;RED DELICI;CHILE;;14,000;TN
01/10/2024;CHILE;FRUTAS;MANZANA;RED DELICI;CHILE;;1,900;TN
01/11/2024;CHILE;FRUTAS;MANZANA;RED DELICI;CHILE;;4,300;TN
01/12/2024;CHILE;FRUTAS;MANZANA;RED DELICI;CHILE;;2,800;TN
01/08/2024;CORDOBA;FRUTAS;MANZANA;RED DELICI;CORDOBA;;1,900;TN
01/06/2024;CORRIENTES;FRUTAS;MANZANA;RED DELICI;CORRIENTES;;1,000;TN
01/05/2024;ECUADOR;FRUTAS;MANZANA;RED DELICI;ECUADOR;;1,900;TN
01/09/2024;M.D.PLAT;FRUTAS;MANZANA;RED DELICI;M.D.PLAT;;6,400;TN
01/12/2024;M.D.PLAT;FRUTAS;MANZANA;RED DELICI;M.D.PLAT;;2,900;TN
01/01/2024;MENDOZA;FRUTAS;MANZANA;RED DELICI;MENDOZA;;16,900;TN
01/02/2024;MENDOZA;FRUTAS;MANZANA;RED DELICI;MENDOZA;;0,900;TN
01/03/2024;MENDOZA;FRUTAS;MANZANA;RED DELICI;MENDOZA;;18,400;TN
01/04/2024;MENDOZA;FRUTAS;MANZANA;RED DELICI;MENDOZA;;34,200;TN
01/05/2024;MENDOZA;FRUTAS;MANZANA;RED DELICI;MENDOZA;;51,900;TN
01/06/2024;MENDOZA;FRUTAS;MANZANA;RED DELICI;MENDOZA;;35,800;TN
01/07/2024;MENDOZA;FRUTAS;MANZANA;RED DELICI;MENDOZA;;55,900;TN
01/08/2024;MENDOZA;FRUTAS;MANZANA;RED DELICI;MENDOZA;;61,100;TN
01/09/2024;MENDOZA;FRUTAS;MANZANA;RED DELICI;MENDOZA;;48,700;TN
01/10/2024;MENDOZA;FRUTAS;MANZANA;RED DELICI;MENDOZA;;0,100;TN
01/11/2024;MENDOZA;FRUTAS;MANZANA;RED DELICI;MENDOZA;;1,200;TN
01/12/2024;MENDOZA;FRUTAS;MANZANA;RED DELICI;MENDOZA;;8,300;TN
01/01/2024;NEUQUEN;FRUTAS;MANZANA;RED DELICI;NEUQUEN;;151,600;TN
01/02/2024;NEUQUEN;FRUTAS;MANZANA;RED DELICI;NEUQUEN;;73,400;TN
01/03/2024;NEUQUEN;FRUTAS;MANZANA;RED DELICI;NEUQUEN;;34,800;TN
01/04/2024;NEUQUEN;FRUTAS;MANZANA;RED DELICI;NEUQUEN;;94,400;TN
01/05/2024;NEUQUEN;FRUTAS;MANZANA;RED DELICI;NEUQUEN;;152,200;TN
01/06/2024;NEUQUEN;FRUTAS;MANZANA;RED DELICI;NEUQUEN;;188,900;TN
01/07/2024;NEUQUEN;FRUTAS;MANZANA;RED DELICI;NEUQUEN;;317,600;TN
01/08/2024;NEUQUEN;FRUTAS;MANZANA;RED DELICI;NEUQUEN;;307,800;TN
01/09/2024;NEUQUEN;FRUTAS;MANZANA;RED DELICI;NEUQUEN;;320,700;TN
01/10/2024;NEUQUEN;FRUTAS;MANZANA;RED DELICI;NEUQUEN;;341,000;TN
01/11/2024;NEUQUEN;FRUTAS;MANZANA;RED DELICI;NEUQUEN;;511,200;TN
01/12/2024;NEUQUEN;FRUTAS;MANZANA;RED DELICI;NEUQUEN;;152,700;TN
01/01/2024;R. NEGRO;FRUTAS;MANZANA;RED DELICI;R. NEGRO;;2746,300;TN
01/02/2024;R. NEGRO;FRUTAS;MANZANA;RED DELICI;R. NEGRO;;791,200;TN
01/03/2024;R. NEGRO;FRUTAS;MANZANA;RED DELICI;R. NEGRO;;1730,400;TN
01/04/2024;R. NEGRO;FRUTAS;MANZANA;RED DELICI;R. NEGRO;;2973,700;TN
01/05/2024;R. NEGRO;FRUTAS;MANZANA;RED DELICI;R. NEGRO;;3062,500;TN
01/06/2024;R. NEGRO;FRUTAS;MANZANA;RED DELICI;R. NEGRO;;2684,900;TN
01/07/2024;R. NEGRO;FRUTAS;MANZANA;RED DELICI;R. NEGRO;;3145,600;TN
01/08/2024;R. NEGRO;FRUTAS;MANZANA;RED DELICI;R. NEGRO;;3525,800;TN
01/09/2024;R. NEGRO;FRUTAS;MANZANA;RED DELICI;R. NEGRO;;4021,200;TN
01/10/2024;R. NEGRO;FRUTAS;MANZANA;RED DELICI;R. NEGRO;;3833,000;TN
01/11/2024;R. NEGRO;FRUTAS;MANZANA;RED DELICI;R. NEGRO;;3957,900;TN
01/12/2024;R. NEGRO;FRUTAS;MANZANA;RED DELICI;R. NEGRO;;4028,800;TN
01/06/2024;SALTA;FRUTAS;MANZANA;RED DELICI;SALTA;;15,100;TN
01/03/2024;R. NEGRO;FRUTAS;MANZANA;RED GOLD;R. NEGRO;;0,900;TN
01/04/2024;R. NEGRO;FRUTAS;MANZANA;RED ROME;R. NEGRO;;0,500;TN
01/05/2024;R. NEGRO;FRUTAS;MANZANA;RED ROME;R. NEGRO;;1,500;TN
01/06/2024;R. NEGRO;FRUTAS;MANZANA;RED ROME;R. NEGRO;;2,300;TN
01/12/2024;BSAS;FRUTAS;MANZANA;RED TOP;BUENOS AIRES;;35,600;TN
01/06/2024;MENDOZA;FRUTAS;MANZANA;RED TOP;MENDOZA;;2,700;TN
01/01/2024;R. NEGRO;FRUTAS;MANZANA;RED TOP;R. NEGRO;;79,100;TN
01/02/2024;R. NEGRO;FRUTAS;MANZANA;RED TOP;R. NEGRO;;16,000;TN
01/03/2024;R. NEGRO;FRUTAS;MANZANA;RED TOP;R. NEGRO;;62,700;TN
01/04/2024;R. NEGRO;FRUTAS;MANZANA;RED TOP;R. NEGRO;;78,300;TN
01/05/2024;R. NEGRO;FRUTAS;MANZANA;RED TOP;R. NEGRO;;79,200;TN
01/06/2024;R. NEGRO;FRUTAS;MANZANA;RED TOP;R. NEGRO;;78,700;TN
01/07/2024;R. NEGRO;FRUTAS;MANZANA;RED TOP;R. NEGRO;;69,900;TN
01/08/2024;R. NEGRO;FRUTAS;MANZANA;RED TOP;R. NEGRO;;37,700;TN
01/09/2024;R. NEGRO;FRUTAS;MANZANA;RED TOP;R. NEGRO;;59,500;TN
01/10/2024;R. NEGRO;FRUTAS;MANZANA;RED TOP;R. NEGRO;;49,000;TN
01/11/2024;R. NEGRO;FRUTAS;MANZANA;RED TOP;R. NEGRO;;29,800;TN
01/12/2024;R. NEGRO;FRUTAS;MANZANA;RED TOP;R. NEGRO;;126,500;TN
01/05/2024;CHILE;FRUTAS;MANZANA;ROME BEAUT;CHILE;;0,800;TN
01/07/2024;NEUQUEN;FRUTAS;MANZANA;ROME BEAUT;NEUQUEN;;2,000;TN
01/08/2024;NEUQUEN;FRUTAS;MANZANA;ROME BEAUT;NEUQUEN;;3,800;TN
01/09/2024;NEUQUEN;FRUTAS;MANZANA;ROME BEAUT;NEUQUEN;;0,800;TN
01/10/2024;NEUQUEN;FRUTAS;MANZANA;ROME BEAUT;NEUQUEN;;0,800;TN
01/01/2024;R. NEGRO;FRUTAS;MANZANA;ROME BEAUT;R. NEGRO;;1,800;TN
01/03/2024;R. NEGRO;FRUTAS;MANZANA;ROME BEAUT;R. NEGRO;;3,300;TN
01/04/2024;R. NEGRO;FRUTAS;MANZANA;ROME BEAUT;R. NEGRO;;46,900;TN
01/05/2024;R. NEGRO;FRUTAS;MANZANA;ROME BEAUT;R. NEGRO;;43,100;TN
01/06/2024;R. NEGRO;FRUTAS;MANZANA;ROME BEAUT;R. NEGRO;;57,900;TN
01/07/2024;R. NEGRO;FRUTAS;MANZANA;ROME BEAUT;R. NEGRO;;28,300;TN
01/08/2024;R. NEGRO;FRUTAS;MANZANA;ROME BEAUT;R. NEGRO;;39,500;TN
01/09/2024;R. NEGRO;FRUTAS;MANZANA;ROME BEAUT;R. NEGRO;;38,900;TN
01/10/2024;R. NEGRO;FRUTAS;MANZANA;ROME BEAUT;R. NEGRO;;36,000;TN
01/11/2024;R. NEGRO;FRUTAS;MANZANA;ROME BEAUT;R. NEGRO;;23,700;TN
01/12/2024;R. NEGRO;FRUTAS;MANZANA;ROME BEAUT;R. NEGRO;;12,300;TN
01/02/2024;MENDOZA;FRUTAS;MANZANA;ROYAL GALA;MENDOZA;;4,800;TN
01/03/2024;MENDOZA;FRUTAS;MANZANA;ROYAL GALA;MENDOZA;;6,300;TN
01/02/2024;NEUQUEN;FRUTAS;MANZANA;ROYAL GALA;NEUQUEN;;2,600;TN
01/03/2024;NEUQUEN;FRUTAS;MANZANA;ROYAL GALA;NEUQUEN;;18,400;TN
01/04/2024;NEUQUEN;FRUTAS;MANZANA;ROYAL GALA;NEUQUEN;;2,700;TN
01/02/2024;R. NEGRO;FRUTAS;MANZANA;ROYAL GALA;R. NEGRO;;364,400;TN
01/03/2024;R. NEGRO;FRUTAS;MANZANA;ROYAL GALA;R. NEGRO;;437,400;TN
01/04/2024;R. NEGRO;FRUTAS;MANZANA;ROYAL GALA;R. NEGRO;;130,700;TN
01/05/2024;R. NEGRO;FRUTAS;MANZANA;ROYAL GALA;R. NEGRO;;10,700;TN
01/12/2024;BRASIL;FRUTAS;MBURUCUYA;SIN VARIEDAD;BRASIL;;3,200;TN
01/04/2024;BSAS;FRUTAS;MBURUCUYA;SIN VARIEDAD;BUENOS AIRES;;0,300;TN
01/05/2024;BSAS;FRUTAS;MBURUCUYA;SIN VARIEDAD;BUENOS AIRES;;0,200;TN
01/06/2024;BSAS;FRUTAS;MBURUCUYA;SIN VARIEDAD;BUENOS AIRES;;0,100;TN
01/11/2024;BSAS;FRUTAS;MBURUCUYA;SIN VARIEDAD;BUENOS AIRES;;0,800;TN
01/12/2024;BSAS;FRUTAS;MBURUCUYA;SIN VARIEDAD;BUENOS AIRES;;5,600;TN
01/03/2024;CHILE;FRUTAS;MBURUCUYA;SIN VARIEDAD;CHILE;;0,100;TN
01/01/2024;CORRIENTES;FRUTAS;MBURUCUYA;SIN VARIEDAD;CORRIENTES;;6,100;TN
01/02/2024;CORRIENTES;FRUTAS;MBURUCUYA;SIN VARIEDAD;CORRIENTES;;4,300;TN
01/03/2024;CORRIENTES;FRUTAS;MBURUCUYA;SIN VARIEDAD;CORRIENTES;;4,000;TN
01/04/2024;CORRIENTES;FRUTAS;MBURUCUYA;SIN VARIEDAD;CORRIENTES;;0,200;TN
01/05/2024;CORRIENTES;FRUTAS;MBURUCUYA;SIN VARIEDAD;CORRIENTES;;1,400;TN
